,Year,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
493,1999,Adam Keefe,PF,28.0,UTA,10.0,0.0,10.1,1.8,3.0,0.6,0.0,0.0,,1.8,3.0,0.6,0.6,0.5,0.5,1.0,0.7,1.7,2.4,0.3,0.4,0.3,0.8,1.7,4.1
494,1999,Steve Kerr,PG,33.0,SAS,11.0,0.0,8.8,0.7,2.7,0.267,0.3,1.2,0.231,0.5,1.5,0.294,0.317,0.5,0.5,0.833,0.3,0.5,0.8,0.7,0.2,0.0,0.4,0.5,2.2
495,1999,Jerome Kersey,SF,36.0,SAS,14.0,0.0,10.9,1.1,3.1,0.349,0.1,0.3,0.25,1.0,2.8,0.359,0.36,0.4,0.5,0.7140000000000001,0.7,1.4,2.1,0.3,0.4,0.1,0.4,1.4,2.6
496,1999,Jason Kidd*,PG,25.0,PHO,3.0,3.0,42.0,6.0,14.3,0.419,1.3,5.3,0.25,4.7,9.0,0.519,0.465,1.7,2.3,0.7140000000000001,0.3,2.0,2.3,10.3,1.7,0.3,3.0,4.0,15.0
497,1999,Gerard King,SF,26.0,SAS,8.0,0.0,1.8,0.3,0.5,0.5,0.0,0.0,,0.3,0.5,0.5,0.5,0.0,0.0,,0.0,0.5,0.5,0.1,0.0,0.1,0.1,0.3,0.5
498,1999,Joe Kleine,C,37.0,PHO,1.0,0.0,5.0,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
499,1999,Travis Knight,C,24.0,LAL,3.0,0.0,3.3,0.3,1.0,0.33299999999999996,0.0,0.0,,0.3,1.0,0.33299999999999996,0.33299999999999996,0.3,0.7,0.5,0.0,1.7,1.7,0.3,0.0,0.0,1.0,2.3,1.0
500,1999,Christian Laettner,PF,29.0,DET,5.0,0.0,24.6,4.0,9.4,0.426,0.0,0.0,,4.0,9.4,0.426,0.426,2.2,2.8,0.7859999999999999,1.2,1.6,2.8,2.2,0.8,0.2,0.6,2.8,10.2
501,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,1999,Voshon Lenard,SG,25.0,MIA,4.0,0.0,14.3,3.0,5.5,0.545,2.3,3.5,0.643,0.8,2.0,0.375,0.75,1.0,1.0,1.0,0.0,0.3,0.3,0.8,0.0,0.3,0.3,1.0,9.3
503,1999,Randy Livingston,PG,23.0,PHO,3.0,0.0,8.0,2.0,5.0,0.4,0.0,0.3,0.0,2.0,4.7,0.429,0.4,1.3,1.3,1.0,1.7,0.7,2.3,0.7,0.3,0.0,0.7,2.0,5.3
504,1999,Grant Long,PF,32.0,ATL,9.0,9.0,39.8,4.0,9.8,0.409,0.1,0.4,0.25,3.9,9.3,0.41700000000000004,0.415,3.6,4.9,0.727,3.1,5.1,8.2,0.9,2.0,0.4,2.6,3.0,11.7
505,1999,Luc Longley,C,30.0,PHO,3.0,2.0,17.0,0.7,4.0,0.16699999999999998,0.0,0.0,,0.7,4.0,0.16699999999999998,0.16699999999999998,0.0,0.0,,0.7,2.3,3.0,0.3,1.0,0.0,0.7,0.7,1.3
506,1999,Tyronn Lue,PG,21.0,LAL,3.0,0.0,11.0,2.3,5.7,0.41200000000000003,0.0,0.7,0.0,2.3,5.0,0.467,0.41200000000000003,0.0,0.0,,0.0,0.7,0.7,2.0,0.7,0.0,1.3,1.3,4.7
507,1999,George Lynch,SF,28.0,PHI,8.0,6.0,31.1,3.6,8.1,0.446,0.3,0.8,0.33299999999999996,3.4,7.4,0.45799999999999996,0.462,1.5,2.1,0.706,3.5,3.1,6.6,2.0,2.3,0.3,1.6,3.8,9.0
508,1999,Sam Mack,SF,28.0,HOU,4.0,0.0,30.8,3.3,9.5,0.342,2.5,6.5,0.385,0.8,3.0,0.25,0.474,3.5,4.3,0.8240000000000001,0.3,2.0,2.3,1.8,1.0,0.0,1.3,2.8,12.5
509,1999,Rick Mahorn,PF,40.0,PHI,5.0,0.0,5.8,0.4,1.2,0.33299999999999996,0.0,0.0,,0.4,1.2,0.33299999999999996,0.33299999999999996,0.2,0.4,0.5,0.4,1.2,1.6,0.2,0.2,0.0,0.2,1.2,1.0
510,1999,Dan Majerle,SG,33.0,MIA,5.0,5.0,30.4,1.0,5.2,0.192,1.0,4.4,0.22699999999999998,0.0,0.8,0.0,0.28800000000000003,1.0,1.4,0.7140000000000001,0.6,5.2,5.8,1.2,1.0,0.4,0.6,3.0,4.0
511,1999,Karl Malone*,PF,35.0,UTA,11.0,11.0,41.0,7.8,18.7,0.41700000000000004,0.0,0.1,0.0,7.8,18.6,0.42,0.41700000000000004,6.2,7.8,0.7909999999999999,3.3,8.0,11.3,4.7,1.2,0.7,3.6,3.4,21.8
512,1999,Danny Manning,PF,32.0,PHO,3.0,1.0,26.3,4.7,8.0,0.583,0.0,0.0,,4.7,8.0,0.583,0.583,3.3,4.3,0.769,0.0,1.7,1.7,2.0,1.3,0.0,1.0,4.0,12.7
513,1999,Jamal Mashburn,SF,26.0,MIA,5.0,5.0,30.4,3.8,9.8,0.38799999999999996,1.2,2.8,0.429,2.6,7.0,0.371,0.449,1.2,1.8,0.667,0.8,1.8,2.6,2.0,0.4,0.0,2.0,2.2,10.0
514,1999,Vernon Maxwell,SG,33.0,SAC,5.0,0.0,25.8,3.8,12.0,0.317,2.2,7.0,0.314,1.6,5.0,0.32,0.408,1.4,2.0,0.7,0.8,1.4,2.2,1.0,1.2,0.0,1.2,2.4,11.2
515,1999,George McCloud,SF,31.0,PHO,3.0,0.0,26.7,4.3,10.0,0.433,3.0,6.7,0.45,1.3,3.3,0.4,0.583,2.3,3.3,0.7,0.7,3.7,4.3,0.7,1.7,0.0,1.0,4.3,14.0
516,1999,Derrick McKey,SF,32.0,IND,13.0,0.0,18.8,1.2,3.1,0.375,0.0,0.3,0.0,1.2,2.8,0.41700000000000004,0.375,1.3,2.0,0.654,1.3,2.0,3.3,1.5,0.9,0.3,0.8,3.0,3.6
517,1999,Aaron McKie,SG,26.0,PHI,6.0,0.0,16.2,1.2,3.8,0.304,0.0,0.2,0.0,1.2,3.7,0.318,0.304,1.0,1.2,0.857,0.7,1.8,2.5,1.8,0.7,0.0,0.2,2.8,3.3
518,1999,Roshown McLeod,SF,23.0,ATL,6.0,0.0,8.2,1.8,3.5,0.524,0.0,0.0,,1.8,3.5,0.524,0.524,0.7,0.7,1.0,0.2,0.3,0.5,0.2,0.2,0.2,0.2,0.5,4.3
519,1999,Reggie Miller*,SG,33.0,IND,13.0,13.0,37.0,6.1,15.3,0.397,2.2,6.5,0.33299999999999996,3.9,8.8,0.44299999999999995,0.467,5.9,6.6,0.895,1.0,2.9,3.9,2.6,0.7,0.2,1.6,2.0,20.2
520,1999,Sam Mitchell,SF,35.0,MIN,4.0,1.0,32.8,3.8,10.0,0.375,0.3,1.5,0.16699999999999998,3.5,8.5,0.41200000000000003,0.38799999999999996,2.3,3.0,0.75,1.3,2.3,3.5,1.5,0.3,0.5,2.0,3.3,10.0
521,1999,Cuttino Mobley,PG,23.0,HOU,4.0,4.0,23.5,1.8,3.8,0.467,1.0,1.8,0.5710000000000001,0.8,2.0,0.375,0.6,2.5,2.8,0.909,0.0,1.0,1.0,2.8,0.5,0.0,1.3,2.8,7.0
522,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,1999,Nazr Mohammed,C,21.0,PHI,3.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524,1999,Eric Montross,C,27.0,DET,5.0,0.0,14.0,0.6,1.2,0.5,0.0,0.0,,0.6,1.2,0.5,0.5,0.2,0.4,0.5,0.6,2.0,2.6,0.0,0.0,0.4,0.0,3.0,1.4
525,1999,Chris Morris,SF,33.0,PHO,1.0,0.0,10.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0
526,1999,Alonzo Mourning*,C,28.0,MIA,5.0,5.0,38.8,7.6,14.6,0.521,0.0,0.0,,7.6,14.6,0.521,0.521,6.4,9.8,0.653,1.4,6.8,8.2,0.8,1.6,2.8,2.4,3.8,21.6
527,1999,Chris Mullin*,SF,35.0,IND,13.0,13.0,21.8,3.2,7.7,0.41,1.7,4.2,0.4,1.5,3.5,0.42200000000000004,0.52,1.5,1.8,0.87,0.2,1.4,1.5,1.2,0.8,0.2,1.5,1.6,9.5
528,1999,Dikembe Mutombo*,C,32.0,ATL,9.0,9.0,42.2,4.4,7.9,0.563,0.0,0.0,,4.4,7.9,0.563,0.563,3.7,5.2,0.7020000000000001,4.0,9.9,13.9,1.2,0.6,2.6,2.0,3.1,12.6
529,1999,Rasho Nesterović,C,22.0,MIN,3.0,0.0,9.7,1.3,2.7,0.5,0.0,0.0,,1.3,2.7,0.5,0.5,0.0,0.0,,1.3,1.0,2.3,1.0,0.0,0.0,0.3,1.3,2.7
530,1999,Charles O'Bannon,SG,23.0,DET,4.0,0.0,2.3,0.5,0.8,0.667,0.0,0.0,,0.5,0.8,0.667,0.667,0.0,0.0,,0.3,0.0,0.3,0.3,0.0,0.0,0.8,0.0,1.0
531,1999,Jermaine O'Neal,PF,20.0,POR,9.0,0.0,6.1,0.4,1.1,0.4,0.0,0.0,,0.4,1.1,0.4,0.4,0.7,1.3,0.5,0.9,1.0,1.9,0.1,0.0,0.3,0.2,1.2,1.6
532,1999,Shaquille O'Neal*,C,26.0,LAL,8.0,8.0,39.4,9.9,19.4,0.51,0.0,0.0,,9.9,19.4,0.51,0.51,6.9,14.8,0.466,5.5,6.1,11.6,2.3,0.9,2.9,2.3,3.6,26.6
533,1999,Hakeem Olajuwon*,C,36.0,HOU,4.0,4.0,30.8,5.8,13.5,0.426,0.0,0.0,,5.8,13.5,0.426,0.426,1.8,2.0,0.875,1.3,6.0,7.3,0.5,1.3,0.8,1.3,4.5,13.3
534,1999,Greg Ostertag,C,25.0,UTA,11.0,11.0,23.7,1.2,3.2,0.371,0.0,0.0,,1.2,3.2,0.371,0.371,1.6,2.5,0.643,1.6,4.3,5.9,0.5,0.2,2.2,0.7,2.5,4.0
535,1999,Bo Outlaw,PF,27.0,ORL,4.0,0.0,20.8,1.5,2.5,0.6,0.0,0.0,,1.5,2.5,0.6,0.6,1.5,3.3,0.462,0.8,3.0,3.8,0.5,0.3,2.0,1.5,2.3,4.5
536,1999,Andrae Patterson,PF,23.0,MIN,2.0,0.0,3.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.5,1.5,2.0,1.0,0.0,0.0,0.5,0.5,0.0
537,1999,Ruben Patterson,SF,23.0,LAL,3.0,0.0,1.7,0.0,0.3,0.0,0.0,0.0,,0.0,0.3,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0
538,1999,Anthony Peeler,SG,29.0,MIN,4.0,4.0,31.3,2.8,8.8,0.314,1.3,3.3,0.385,1.5,5.5,0.273,0.386,0.0,0.0,,1.8,2.3,4.0,1.5,1.0,0.0,1.0,3.0,6.8
539,1999,Will Perdue,C,33.0,SAS,12.0,0.0,7.2,0.5,0.9,0.545,0.0,0.0,,0.5,0.9,0.545,0.545,0.1,0.2,0.5,0.8,1.6,2.3,0.0,0.0,0.1,0.3,1.6,1.1
540,1999,Sam Perkins,PF,37.0,IND,13.0,0.0,11.2,1.4,2.7,0.514,0.8,1.8,0.45799999999999996,0.5,0.8,0.636,0.6709999999999999,0.5,0.7,0.667,0.2,1.8,1.9,0.5,0.0,0.2,0.5,1.0,4.1
541,1999,Scottie Pippen*,SF,33.0,HOU,4.0,4.0,43.0,5.8,17.5,0.32899999999999996,1.5,5.5,0.273,4.3,12.0,0.354,0.371,5.3,6.5,0.8079999999999999,5.0,6.8,11.8,5.5,1.8,0.8,3.3,3.0,18.3
542,1999,Scot Pollard,C,23.0,SAC,5.0,0.0,14.8,1.2,1.8,0.667,0.0,0.0,,1.2,1.8,0.667,0.667,0.6,1.0,0.6,1.0,1.2,2.2,0.2,0.8,1.2,0.4,2.6,3.0
543,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,1999,Terry Porter,PG,35.0,MIA,5.0,0.0,27.8,3.0,6.4,0.469,0.6,2.4,0.25,2.4,4.0,0.6,0.516,2.4,3.0,0.8,0.6,3.2,3.8,3.0,0.6,0.0,1.6,1.6,9.0
545,1999,Brent Price,PG,30.0,HOU,4.0,0.0,24.5,2.8,6.0,0.45799999999999996,1.3,3.5,0.35700000000000004,1.5,2.5,0.6,0.563,1.5,1.5,1.0,0.8,1.3,2.0,3.5,1.0,0.3,1.5,1.3,8.3
546,1999,Theo Ratliff,PF,25.0,PHI,7.0,7.0,29.1,2.9,6.1,0.465,0.0,0.0,,2.9,6.1,0.465,0.465,1.6,2.7,0.579,3.3,4.0,7.3,0.9,0.7,2.6,1.0,2.7,7.3
547,1999,Don Reid,PF,25.0,DET,4.0,0.0,5.3,0.5,0.8,0.667,0.0,0.0,,0.5,0.8,0.667,0.667,0.0,0.0,,0.5,0.5,1.0,0.3,0.0,0.0,0.0,0.5,1.0
548,1999,J.R. Reid,PF,30.0,LAL,8.0,8.0,22.3,1.3,3.5,0.35700000000000004,0.0,0.0,,1.3,3.5,0.35700000000000004,0.35700000000000004,0.8,1.0,0.75,1.1,4.1,5.3,0.4,0.5,0.6,0.3,4.1,3.3
549,1999,Glen Rice,SF,31.0,LAL,7.0,7.0,43.9,6.4,14.4,0.446,1.4,4.0,0.35700000000000004,5.0,10.4,0.479,0.495,4.0,4.1,0.966,0.6,3.3,3.9,1.6,0.7,0.1,1.3,2.1,18.3
550,1999,Isaiah Rider,SG,27.0,POR,13.0,13.0,32.8,5.4,12.5,0.429,0.8,2.0,0.423,4.5,10.5,0.431,0.46299999999999997,4.8,5.5,0.887,1.3,2.5,3.8,2.4,0.8,0.0,2.5,2.3,16.5
551,1999,Stanley Roberts,C,28.0,HOU,3.0,0.0,6.7,0.0,2.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.3,0.7,0.5,0.0,1.0,1.0,0.0,0.0,1.3,0.0,1.7,0.3
552,1999,Clifford Robinson,SF,32.0,PHO,3.0,3.0,39.0,6.3,13.3,0.475,0.7,3.0,0.222,5.7,10.3,0.5479999999999999,0.5,2.3,3.7,0.636,2.3,3.0,5.3,2.7,2.0,0.3,2.3,4.0,15.7
553,1999,David Robinson*,C,33.0,SAS,17.0,17.0,35.3,5.1,10.6,0.483,0.0,0.0,,5.1,10.6,0.483,0.483,5.4,7.4,0.722,2.1,7.8,9.9,2.5,1.6,2.4,2.4,3.6,15.6
554,1999,Glenn Robinson,SF,26.0,MIL,3.0,3.0,39.3,7.0,17.0,0.41200000000000003,1.3,2.7,0.5,5.7,14.3,0.395,0.451,5.3,6.0,0.889,1.3,7.0,8.3,1.7,1.0,0.7,3.3,1.7,20.7
555,1999,James Robinson,PG,28.0,MIN,4.0,0.0,2.5,0.3,1.0,0.25,0.3,0.8,0.33299999999999996,0.0,0.3,0.0,0.375,0.0,0.0,,0.0,0.3,0.3,0.0,0.0,0.0,0.8,0.8,0.8
556,1999,Sean Rooks,C,29.0,LAL,7.0,0.0,6.9,0.3,0.9,0.33299999999999996,0.0,0.0,,0.3,0.9,0.33299999999999996,0.33299999999999996,0.7,0.9,0.833,0.1,0.1,0.3,0.4,0.0,0.1,0.1,1.9,1.3
557,1999,Jalen Rose,SF,26.0,IND,13.0,0.0,27.3,4.7,10.6,0.442,0.6,1.8,0.348,4.1,8.8,0.461,0.47100000000000003,2.2,2.6,0.8240000000000001,0.8,1.5,2.4,2.5,1.0,0.4,1.9,3.0,12.2
558,1999,Malik Rose,PF,24.0,SAS,17.0,0.0,11.4,0.8,2.2,0.368,0.0,0.0,,0.8,2.2,0.368,0.368,1.1,1.5,0.6920000000000001,1.0,1.3,2.3,0.2,0.4,0.2,0.6,3.1,2.7
559,1999,Bryon Russell,SF,28.0,UTA,11.0,11.0,35.2,4.5,10.5,0.426,0.8,3.3,0.25,3.6,7.2,0.506,0.465,2.4,3.3,0.722,1.5,4.5,6.1,1.2,1.8,0.2,1.0,3.4,12.1
560,1999,Arvydas Sabonis*,C,34.0,POR,13.0,13.0,30.2,3.5,8.7,0.39799999999999996,0.1,0.4,0.2,3.4,8.3,0.40700000000000003,0.40299999999999997,3.0,3.3,0.907,0.9,7.8,8.8,2.2,1.2,1.2,1.5,2.7,10.0
561,1999,Danny Schayes,C,39.0,ORL,1.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562,1999,Malik Sealy,SF,28.0,MIN,4.0,0.0,17.5,2.0,5.8,0.348,0.0,0.0,,2.0,5.8,0.348,0.348,1.0,1.3,0.8,0.5,1.0,1.5,0.8,0.3,0.3,0.5,1.0,5.0
563,1999,Jeff Sheppard,SG,24.0,ATL,4.0,0.0,3.0,0.0,0.8,0.0,0.0,0.0,,0.0,0.8,0.0,0.0,0.0,0.0,,0.5,0.0,0.5,0.5,0.3,0.0,0.0,0.0,0.0
564,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,1999,Joe Smith,C,23.0,MIN,4.0,4.0,30.0,2.8,9.3,0.297,0.0,0.0,,2.8,9.3,0.297,0.297,2.0,2.8,0.727,2.5,4.0,6.5,1.3,0.5,2.0,1.3,3.8,7.5
566,1999,Steve Smith,SG,29.0,ATL,9.0,9.0,39.6,6.0,17.0,0.353,1.0,3.7,0.273,5.0,13.3,0.375,0.382,4.3,4.8,0.907,1.6,1.9,3.4,3.3,1.6,0.2,2.3,3.6,17.3
567,1999,Rik Smits,C,32.0,IND,13.0,13.0,22.5,5.2,11.3,0.456,0.0,0.0,,5.2,11.3,0.456,0.456,1.5,1.5,0.95,1.2,3.8,5.0,0.7,0.5,1.2,1.9,3.9,11.8
568,1999,Eric Snow,PG,25.0,PHI,8.0,8.0,38.3,4.6,11.0,0.42,0.4,1.6,0.231,4.3,9.4,0.45299999999999996,0.43799999999999994,2.8,3.4,0.815,0.4,3.8,4.1,7.1,1.0,0.1,3.1,3.3,12.4
569,1999,Latrell Sprewell,SF,28.0,NYK,20.0,8.0,37.2,7.3,17.3,0.419,0.2,1.3,0.16,7.1,16.1,0.439,0.425,5.7,6.7,0.85,1.2,3.6,4.8,2.2,1.0,0.3,2.9,2.0,20.4
570,1999,Jerry Stackhouse,SG,24.0,DET,5.0,0.0,24.8,3.6,9.2,0.391,0.4,1.6,0.25,3.2,7.6,0.42100000000000004,0.413,2.4,2.8,0.857,0.6,1.0,1.6,1.2,0.4,0.2,2.0,2.2,10.0
571,1999,John Stockton*,PG,36.0,UTA,11.0,11.0,32.0,3.8,9.5,0.4,0.4,1.1,0.33299999999999996,3.5,8.5,0.409,0.419,3.1,4.2,0.7390000000000001,1.0,2.3,3.3,8.4,1.6,0.1,2.8,2.9,11.1
572,1999,Peja Stojaković,SF,21.0,SAC,5.0,0.0,21.6,1.8,5.2,0.34600000000000003,0.6,2.8,0.214,1.2,2.4,0.5,0.40399999999999997,0.6,0.6,1.0,2.4,1.4,3.8,0.4,0.6,0.0,1.2,1.4,4.8
573,1999,Damon Stoudamire,PG,25.0,POR,13.0,13.0,31.0,3.8,9.9,0.38,0.8,1.7,0.455,3.0,8.2,0.364,0.419,1.8,2.6,0.706,0.5,2.6,3.2,5.6,0.6,0.1,2.9,2.4,10.2
574,1999,Mark Strickland,PF,28.0,MIA,2.0,0.0,4.0,0.5,1.0,0.5,0.0,0.0,,0.5,1.0,0.5,0.5,1.0,1.0,1.0,0.5,1.0,1.5,0.0,0.5,0.0,0.5,0.0,2.0
575,1999,Derek Strong,PF,30.0,ORL,1.0,0.0,16.0,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0
576,1999,Kurt Thomas,PF,26.0,NYK,20.0,12.0,21.0,2.3,5.9,0.381,0.0,0.0,,2.3,5.9,0.381,0.381,0.8,1.2,0.696,1.9,3.6,5.5,0.4,0.8,0.6,1.0,3.8,5.3
577,1999,Tim Thomas,SF,21.0,MIL,3.0,3.0,20.0,2.7,6.0,0.444,0.0,0.7,0.0,2.7,5.3,0.5,0.444,2.3,4.0,0.583,1.3,2.7,4.0,0.3,0.3,0.3,1.7,3.7,7.7
578,1999,Robert Traylor,C,21.0,MIL,3.0,1.0,15.0,2.3,3.0,0.778,0.0,0.0,,2.3,3.0,0.778,0.778,0.7,1.3,0.5,2.0,2.0,4.0,0.7,0.7,1.3,1.3,5.0,5.3
579,1999,Jacque Vaughn,PG,23.0,UTA,2.0,0.0,3.0,0.5,1.0,0.5,0.5,0.5,1.0,0.0,0.5,0.0,0.75,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.5
580,1999,Loy Vaught,PF,30.0,DET,2.0,0.0,7.5,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,0.0,0.0,,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.5,2.0
581,1999,Rasheed Wallace,PF,24.0,POR,13.0,13.0,36.0,5.8,11.2,0.514,0.1,0.7,0.111,5.7,10.5,0.54,0.517,3.2,4.5,0.7240000000000001,1.3,3.5,4.8,1.5,1.5,0.8,1.2,3.8,14.8
582,1999,Rex Walters,SG,28.0,MIA,3.0,0.0,4.3,0.0,1.0,0.0,0.0,0.7,0.0,0.0,0.3,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0
583,1999,Charlie Ward,PG,28.0,NYK,20.0,20.0,24.7,1.7,4.7,0.366,0.9,2.8,0.321,0.8,1.9,0.43200000000000005,0.462,0.3,0.4,0.75,0.6,1.7,2.3,3.8,1.8,0.2,1.2,2.3,4.6
584,1999,Clarence Weatherspoon,SF,28.0,MIA,5.0,0.0,22.4,1.8,5.2,0.34600000000000003,0.0,0.0,,1.8,5.2,0.34600000000000003,0.34600000000000003,2.2,3.4,0.647,0.8,3.4,4.2,0.4,1.4,0.2,0.6,1.6,5.8
585,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,1999,Chris Webber,PF,25.0,SAC,5.0,5.0,38.4,6.2,16.0,0.38799999999999996,0.4,1.4,0.28600000000000003,5.8,14.6,0.397,0.4,2.0,5.0,0.4,2.6,6.8,9.4,4.0,1.8,1.0,4.0,4.0,14.8
587,1999,Mark West,C,38.0,ATL,9.0,0.0,7.6,0.3,1.1,0.3,0.0,0.0,,0.3,1.1,0.3,0.3,0.2,0.4,0.5,0.3,0.7,1.0,0.2,0.2,0.1,0.7,1.6,0.9
588,1999,Dominique Wilkins*,SF,39.0,ORL,1.0,0.0,3.0,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
589,1999,Herb Williams,C,40.0,NYK,8.0,0.0,2.0,0.1,0.6,0.2,0.0,0.0,,0.1,0.6,0.2,0.2,0.0,0.0,,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.4,0.3
590,1999,Jason Williams,PG,23.0,SAC,5.0,5.0,32.6,3.2,9.0,0.35600000000000004,1.8,5.8,0.31,1.4,3.2,0.43799999999999994,0.456,1.8,1.8,1.0,0.4,3.2,3.6,4.0,1.6,0.2,2.6,3.0,10.0
591,1999,Jerome Williams,PF,25.0,DET,5.0,5.0,24.6,2.4,5.4,0.444,0.0,0.0,,2.4,5.4,0.444,0.444,1.4,1.8,0.778,2.4,4.0,6.4,0.8,0.8,0.0,0.8,1.4,6.2
592,1999,Walt Williams,SF,28.0,POR,13.0,0.0,14.2,1.6,4.5,0.36200000000000004,1.0,2.5,0.406,0.6,2.0,0.308,0.474,0.6,1.1,0.5710000000000001,0.4,0.8,1.2,0.8,0.5,0.2,0.8,2.1,4.8
593,1999,Corliss Williamson,SF,25.0,SAC,5.0,5.0,26.0,4.6,8.0,0.575,0.0,0.0,,4.6,8.0,0.575,0.575,1.4,2.0,0.7,1.4,1.8,3.2,1.2,0.4,0.2,1.2,2.6,10.6
594,1999,Haywoode Workman,PG,33.0,MIL,3.0,0.0,17.7,1.3,3.7,0.364,0.0,1.0,0.0,1.3,2.7,0.5,0.364,1.7,2.0,0.833,0.3,0.7,1.0,2.3,1.0,0.0,2.3,2.3,4.3
595,2000,Ray Allen*,SG,24.0,MIL,5.0,5.0,37.2,8.0,18.0,0.444,2.0,5.2,0.385,6.0,12.8,0.469,0.5,4.0,4.4,0.909,2.0,4.6,6.6,2.6,1.6,0.0,1.8,2.0,22.0
596,2000,Rafer Alston,PG,23.0,MIL,4.0,0.0,4.0,0.0,0.8,0.0,0.0,0.3,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0
597,2000,Nick Anderson,SG,32.0,SAC,5.0,5.0,26.4,2.2,6.8,0.324,1.4,4.0,0.35,0.8,2.8,0.28600000000000003,0.426,1.4,1.6,0.875,0.8,2.6,3.4,0.4,0.2,0.6,0.8,1.8,7.2
598,2000,Greg Anthony,PG,32.0,POR,15.0,0.0,14.2,1.3,3.5,0.365,0.7,2.1,0.32299999999999995,0.6,1.4,0.429,0.462,0.8,1.1,0.75,0.1,0.9,1.1,1.7,0.9,0.3,0.8,1.8,4.0
599,2000,Stacey Augmon,SG,31.0,POR,7.0,0.0,4.9,0.6,1.7,0.33299999999999996,0.0,0.0,,0.6,1.7,0.33299999999999996,0.33299999999999996,0.1,0.3,0.5,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.9,1.3
600,2000,Toby Bailey,SG,24.0,PHO,5.0,0.0,3.0,0.2,0.8,0.25,0.0,0.0,,0.2,0.8,0.25,0.25,0.4,0.8,0.5,0.2,0.2,0.4,0.4,0.0,0.0,0.0,0.2,0.8
601,2000,Vin Baker,C,28.0,SEA,5.0,4.0,35.4,6.0,15.0,0.4,0.0,0.2,0.0,6.0,14.8,0.405,0.4,2.0,3.4,0.588,3.2,4.4,7.6,2.0,1.0,0.4,3.2,3.8,14.0
602,2000,Brent Barry,SG,28.0,SEA,5.0,3.0,31.0,2.4,6.6,0.364,1.6,4.0,0.4,0.8,2.6,0.308,0.485,2.0,2.8,0.7140000000000001,0.6,2.0,2.6,3.0,0.6,0.6,1.4,4.0,8.4
603,2000,Jon Barry,SG,30.0,SAC,5.0,0.0,20.4,1.8,4.2,0.429,1.4,2.4,0.583,0.4,1.8,0.222,0.595,2.8,3.2,0.875,0.4,2.0,2.4,2.4,0.6,0.0,0.8,1.4,7.8
604,2000,Jonathan Bender,SF,19.0,IND,9.0,0.0,2.3,0.4,0.7,0.667,0.1,0.1,1.0,0.3,0.6,0.6,0.75,0.3,0.7,0.5,0.0,0.3,0.3,0.0,0.1,0.0,0.0,0.2,1.3
605,2000,Travis Best,PG,27.0,IND,23.0,0.0,20.1,3.3,7.8,0.43,0.6,1.3,0.433,2.8,6.5,0.43,0.466,1.6,1.9,0.841,0.7,1.8,2.5,2.9,0.8,0.2,1.1,2.7,8.9
606,2000,Corie Blount,PF,31.0,PHO,9.0,0.0,18.0,1.9,3.4,0.5479999999999999,0.0,0.0,,1.9,3.4,0.5479999999999999,0.5479999999999999,1.1,2.0,0.556,2.8,3.4,6.2,0.3,0.7,0.7,1.4,4.0,4.9
